FileName, Type, Correct, Partially, Missing, Spurious, Recall, Precision, F1
Samsung-PS50P91FH---TV-Plasma-Full-HD-gia-hoi-score.xml_00136,Average,30,5,9,28,0.7386363636363636,0.5158730158730159,0.6074766355140188
Sennheiser-PXC-310-BT-hay-nhung-dat-score.xml_00139,Average,25,10,3,12,0.7894736842105263,0.6382978723404256,0.7058823529411764
Sieu-di-dong-Google-Nexus-One-score.xml_0013C,Average,38,10,10,29,0.7413793103448276,0.5584415584415584,0.6370370370370371
Sony-Bravia-NX800-vua-khoe-vua-dep-score.xml_0013F,Average,27,3,10,17,0.7125,0.6063829787234043,0.6551724137931034
Sony-NEX-C3-ban-cai-tien-danh-cho-nu-score.xml_00142,Average,52,6,10,43,0.8088235294117647,0.5445544554455446,0.650887573964497
Sony-TX1-dep-nguoi-dep-net-score.xml_00145,Average,155,13,44,131,0.7617924528301887,0.540133779264214,0.6320939334637965
Thu-nghiem-Acer-dung-chip-Pentium-P6000-score.xml_00148,Average,30,8,14,31,0.6538461538461539,0.4927536231884058,0.5619834710743802
Tong-hop-danh-gia-ve-iPad-score.xml_0014B,Average,25,4,4,33,0.8181818181818182,0.43548387096774194,0.5684210526315789
Toshiba-Qosmio-X500-giai-tri-manh-me-score.xml_0014E,Average,37,7,10,34,0.75,0.5192307692307693,0.6136363636363638
Touch-3G-hau-due-cua-thien-than-score.xml_00151,Average,70,11,14,96,0.7947368421052632,0.4265536723163842,0.5551470588235294
TouchSmart-tx2-score.xml_00154,Average,85,8,15,132,0.8240740740740741,0.39555555555555555,0.5345345345345346
Trai-nghiem-Windows-8-tren-laptop-score.xml_00157,Average,43,6,8,32,0.8070175438596491,0.5679012345679012,0.6666666666666666
Tren-tay-may-tinh-bang-100-USD-XO-3-score.xml_0015A,Average,32,6,18,39,0.625,0.45454545454545453,0.5263157894736842
Zen-X-Fi-tai-tao-am-thanh-score.xml_0015D,Average,80,12,20,103,0.7678571428571429,0.441025641025641,0.5602605863192182
Micro,Average,6024,921,1595,5968,0.7537373929259634, 0.5011792551483792,0.597579128779327
Macro,Average,6024,921,1595,5968,0.7593091334894614,0.5021683574692171,0.604530834848273


Acer-4745-laptop-Core-i3-hap-dan-score.xml_00019,Lenient,22,5,5,35,0.84375,0.43548387096774194,0.5744680851063829
Acer-Timeline-X-mong-ma-khoe-score.xml_0001C,Lenient,17,10,2,34,0.9310344827586207,0.4426229508196721,0.6
Anh-hung-HTC-Hero-score.xml_0001F,Lenient,86,9,37,108,0.7196969696969697,0.46798029556650245,0.5671641791044776
Aspire-3935---hoi-tho-moi-cua-Acer-score.xml_00022,Lenient,90,22,29,72,0.7943262411347518,0.6086956521739131,0.6892307692307692
Asus-Eee-PC-1000HE-score.xml_00025,Lenient,94,14,10,82,0.9152542372881356,0.5684210526315789,0.7012987012987013
Asus-P552w-mang-phong-cach-Touch-score.xml_00028,Lenient,75,9,10,63,0.8936170212765957,0.5714285714285714,0.6970954356846473
Asus-UX30-dep-nhung-chua-khoe-score.xml_0002B,Lenient,82,16,24,81,0.8032786885245902,0.547486033519553,0.6511627906976744
Asus-W90---laptop-vo-doi-cho-game-thu-score.xml_0002E,Lenient,144,20,59,115,0.7354260089686099,0.5878136200716846,0.6533864541832668
BlackBerry-Curve-8900-score.xml_00031,Lenient,117,7,16,65,0.8857142857142857,0.656084656084656,0.7537993920972643
Cai-nhin-so-bo-ve-Renoir-score.xml_00034,Lenient,55,7,18,60,0.775,0.5081967213114754,0.613861386138614
Cam-nhan-ban-dau-ve-HTC-Magic-score.xml_00037,Lenient,57,4,14,44,0.8133333333333334,0.580952380952381,0.6777777777777778
Canon-HG10-score.xml_0003A,Lenient,57,7,11,98,0.8533333333333334,0.3950617283950617,0.540084388185654
Canon-IXUS-870-IS-day-hua-hen-score.xml_0003D,Lenient,104,17,39,72,0.75625,0.6269430051813472,0.6855524079320112
Chuyen-gia-giai-tri-Lenovo-IdeaPad-Y530-score.xml_00040,Lenient,100,14,21,125,0.8444444444444444,0.4769874476987448,0.609625668449198
Compaq-CQ60-re-nhu-netbook-score.xml_00043,Lenient,67,10,18,44,0.8105263157894737,0.6363636363636364,0.7129629629629629
Danh-gia-Acer-AS4738-score.xml_00046,Lenient,23,6,6,21,0.8285714285714286,0.58,0.6823529411764706
Danh-gia-Acer-Iconia-Tab-A500-score.xml_00049,Lenient,24,7,2,25,0.9393939393939394,0.5535714285714286,0.6966292134831461
Danh-gia-Acer-Iconia-Tab-W501-score.xml_0004C,Lenient,20,7,8,21,0.7714285714285715,0.5625,0.6506024096385543
Danh-gia-ampli-NuForce-Icon-HDP-score.xml_0004F,Lenient,21,3,11,18,0.6857142857142857,0.5714285714285714,0.6233766233766234
Danh-gia-Asus-K43E-score.xml_00052,Lenient,26,11,14,29,0.7254901960784313,0.5606060606060606,0.6324786324786323
Danh-gia-Asus-Zenbook-UX21E-score.xml_00055,Lenient,33,9,9,23,0.8235294117647058,0.6461538461538462,0.7241379310344827
Danh-gia-BlackBerry-Bold-9790-score.xml_00058,Lenient,27,11,5,15,0.8837209302325582,0.7169811320754716,0.7916666666666666
Danh-gia-BlackBerry-Tour-score.xml_0005B,Lenient,90,13,24,103,0.8110236220472441,0.5,0.6186186186186187
Danh-gia-Canon-EOS-60D-score.xml_0005E,Lenient,43,1,10,30,0.8148148148148148,0.5945945945945946,0.6875
Danh-gia-Canon-Legria-HF-S200-score.xml_00061,Lenient,14,8,9,26,0.7096774193548387,0.4583333333333333,0.5569620253164557
Danh-gia-dau-dia-than-Clearaudio-Concept-score.xml_00064,Lenient,25,3,6,12,0.8235294117647058,0.7,0.7567567567567567
Danh-gia-Dell-Vostro-3400-score.xml_00067,Lenient,16,6,4,24,0.8461538461538461,0.4782608695652174,0.6111111111111112
Danh-gia-Dell-Vostro-V130-score.xml_0006A,Lenient,31,5,7,28,0.8372093023255814,0.5625,0.6728971962616822
Danh-gia-Dell-XPS-15z-score.xml_0006D,Lenient,26,4,10,13,0.75,0.6976744186046512,0.7228915662650603
Danh-gia-Galaxy-Tab-7-Plus-score.xml_00070,Lenient,32,5,7,40,0.8409090909090909,0.4805194805194805,0.6115702479338844
Danh-gia-HP-EliteBook-2530p-score.xml_00073,Lenient,33,4,7,22,0.8409090909090909,0.6271186440677966,0.7184466019417475
Danh-gia-HTC-Flyer-score.xml_00076,Lenient,28,15,18,50,0.7049180327868853,0.46236559139784944,0.5584415584415585
Danh-gia-HTC-HD-Mini-score.xml_00079,Lenient,19,6,9,39,0.7352941176470589,0.390625,0.5102040816326531
Danh-gia-HTC-Sensation-score.xml_0007C,Lenient,39,10,17,53,0.7424242424242424,0.4803921568627451,0.5833333333333333
Danh-gia-HTC-Sensation-XL-score.xml_0007F,Lenient,50,10,18,35,0.7692307692307693,0.631578947368421,0.6936416184971097
Danh-gia-HTC-Wildfire-S-score.xml_00082,Lenient,21,7,5,31,0.8484848484848485,0.4745762711864407,0.6086956521739131
Danh-gia-Huawei-IDEOS-X5-score.xml_00085,Lenient,28,8,9,25,0.8,0.5901639344262295,0.6792452830188679
Danh-gia-LG-Cookie-Camera-score.xml_00088,Lenient,14,5,4,23,0.8260869565217391,0.4523809523809524,0.5846153846153845
Danh-gia-LG-Optimus-2X-score.xml_0008B,Lenient,49,9,22,39,0.725,0.5979381443298969,0.655367231638418
Danh-gia-LG-Optimus-Me-P350-score.xml_0008E,Lenient,46,5,14,49,0.7846153846153846,0.51,0.618181818181818
Danh-gia-LG-Optimus-One-score.xml_00091,Lenient,36,6,2,38,0.9545454545454546,0.525,0.6774193548387099
Danh-gia-LG-Optimus-Pro-C660-score.xml_00094,Lenient,34,7,5,35,0.8913043478260869,0.5394736842105263,0.6721311475409836
Danh-gia-may-anh-Samsung-ST700-score.xml_00097,Lenient,46,7,6,16,0.8983050847457628,0.7681159420289855,0.828125
Danh-gia-may-chieu-Optoma-HD20LV-score.xml_0009A,Lenient,30,5,5,22,0.875,0.6140350877192983,0.7216494845360825
Danh-gia-Nikon-P7000-score.xml_0009D,Lenient,61,12,23,77,0.7604166666666666,0.4866666666666667,0.5934959349593496
Danh-gia-Nokia-E6-score.xml_000A0,Lenient,44,5,7,40,0.875,0.550561797752809,0.6758620689655173
Danh-gia-Nokia-N9-score.xml_000A3,Lenient,46,12,14,19,0.8055555555555556,0.7532467532467533,0.778523489932886
Danh-gia-Nokia-X3-Touch-and-Type-score.xml_000A6,Lenient,19,5,2,34,0.9230769230769231,0.41379310344827586,0.5714285714285715
Danh-gia-Panasonic-Lumix-FX77-score.xml_000A9,Lenient,20,4,4,19,0.8571428571428571,0.5581395348837209,0.676056338028169
Danh-gia-Pentax-K-5-score.xml_000AC,Lenient,34,9,11,37,0.7962962962962963,0.5375,0.6417910447761194
Danh-gia-pre-ampli-Ayre-KX-R-score.xml_000AF,Lenient,27,2,12,14,0.7073170731707317,0.6744186046511628,0.6904761904761904
Danh-gia-Samsung-Galaxy-Nexus-score.xml_000B2,Lenient,317,32,91,351,0.7931818181818182,0.49857142857142855,0.612280701754386
Danh-gia-Samsung-Galaxy-S-II-score.xml_000B5,Lenient,46,10,6,42,0.9032258064516129,0.5714285714285714,0.7000000000000001
Danh-gia-Samsung-Multiview-MV800-score.xml_000B8,Lenient,3,2,3,15,0.625,0.25,0.35714285714285715
Danh-gia-Sony-Ericsson-Vivaz-score.xml_000BB,Lenient,20,5,7,37,0.78125,0.4032258064516129,0.5319148936170212
Danh-gia-Sony-Ericsson-Xperia-Arc-S-score.xml_000BE,Lenient,15,1,5,13,0.7619047619047619,0.5517241379310345,0.64
Danh-gia-Sony-Ericsson-Xperia-Arc-score.xml_000C1,Lenient,38,14,10,44,0.8387096774193549,0.5416666666666666,0.6582278481012658
Danh-gia-tai-nghe-Sennheiser-HD-218-score.xml_000C4,Lenient,31,7,7,11,0.8444444444444444,0.7755102040816326,0.8085106382978723
Danh-gia-tai-nghe-Sennheiser-OMX-680i-Sports-score.xml_000C7,Lenient,40,5,7,22,0.8653846153846154,0.6716417910447762,0.7563025210084034
De-2-SIM-2-song-pin-cuc-khoe-score.xml_000CA,Lenient,66,4,9,87,0.8860759493670886,0.445859872611465,0.5932203389830508
Dell-Adamo-kiet-tac-duc-ket-score.xml_000CD,Lenient,170,16,35,129,0.8416289592760181,0.5904761904761905,0.6940298507462687
Dell-Mini-10-su-lua-chon-nua-voi-score.xml_000D0,Lenient,71,15,24,71,0.7818181818181819,0.5477707006369427,0.6441947565543071
Dien-thoai-la---Motorola-BackFlip-score.xml_000D3,Lenient,28,3,10,40,0.7560975609756098,0.43661971830985913,0.5535714285714285
Doanh-nhan-HP-Compaq-2230s-score.xml_000D6,Lenient,55,8,7,67,0.9,0.4846153846153846,0.63
Dung-thu-laptop-Acer-Aspire-4738Z-score.xml_000D9,Lenient,14,7,9,25,0.7,0.45652173913043476,0.5526315789473684
Dung-thu-Sony-Cyber-shot-T90-score.xml_000DC,Lenient,115,12,23,114,0.8466666666666667,0.5269709543568465,0.6496163682864451
Edge-mang-luong-gio-moi-cho-ThinkPad-score.xml_000DF,Lenient,65,3,16,78,0.8095238095238095,0.4657534246575342,0.591304347826087
Eee-PC-1000H-giao-thoi-netbook-va-ultraportable-score.xml_000E2,Lenient,100,4,18,79,0.8524590163934426,0.5683060109289617,0.6819672131147541
Eee-PC-1008HA-Seashell-score.xml_000E5,Lenient,96,9,19,53,0.8467741935483871,0.6645569620253164,0.7446808510638299
FPT-F99---di-dong-bat-chuoc-smartphone-score.xml_000E8,Lenient,20,1,0,15,1.0,0.5833333333333334,0.7368421052631579
FX48-ban-Lumix-mo-nhat-score.xml_000EB,Lenient,120,13,32,109,0.806060606060606,0.5495867768595041,0.6535626535626535
Gateway-P7804G-score.xml_000EE,Lenient,98,8,21,87,0.8346456692913385,0.5492227979274611,0.6625
Giai-tri-choi-game-voi-Acer-Aspire-5739G-score.xml_000F1,Lenient,127,21,31,138,0.8268156424581006,0.5174825174825175,0.6365591397849463
HP-G42-su-lua-chon-dang-tien-score.xml_000F4,Lenient,25,5,2,29,0.9375,0.5084745762711864,0.6593406593406593
HP-ProBook-4420s-diem-sang-cua-dong-ProBook-moi-score.xml_000F7,Lenient,52,7,3,103,0.9516129032258065,0.36419753086419754,0.5267857142857143
HP-Veer---smartphone-ti-hon-manh-me-score.xml_000FA,Lenient,31,7,15,26,0.7169811320754716,0.59375,0.6495726495726496
HTC-Touch-Diamond-2-score.xml_000FD,Lenient,161,26,33,139,0.85,0.5736196319018405,0.684981684981685
Huyen-thoai-moi---HTC-Legend-score.xml_00100,Lenient,25,4,9,36,0.7631578947368421,0.4461538461538462,0.5631067961165048
Kim-cuong-den-HTC-S740-score.xml_00103,Lenient,82,10,34,74,0.7301587301587301,0.5542168674698795,0.6301369863013699
L640-laptop-Core-i3-gia-re-cua-Toshiba-score.xml_00106,Lenient,23,11,10,27,0.7727272727272727,0.5573770491803278,0.6476190476190475
Lenovo-Y460-ban-nang-cap-gia-tri-score.xml_00109,Lenient,20,10,12,36,0.7142857142857143,0.45454545454545453,0.5555555555555556
LG-Mini-GD880-dep-ve-dac-biet-score.xml_0010C,Lenient,29,6,4,42,0.8974358974358975,0.45454545454545453,0.603448275862069
Lifebook-T5010---may-tinh-bang-gia-cao-score.xml_0010F,Lenient,128,19,37,132,0.7989130434782609,0.5268817204301075,0.6349892008639308
Loa-di-dong-MD-221-score.xml_00112,Lenient,50,3,13,24,0.803030303030303,0.6883116883116883,0.7412587412587411
Loa-iPod-co-dinh-Microlab-MD331-score.xml_00115,Lenient,41,2,4,36,0.9148936170212766,0.5443037974683544,0.6825396825396824
Loa-may-tinh-UCube---nho-ma-co-vo-score.xml_00118,Lenient,77,3,30,124,0.7272727272727273,0.39215686274509803,0.5095541401273885
Lumix-DMC-FP3-vua-bam-vua-cham-score.xml_0011B,Lenient,71,4,22,63,0.7731958762886598,0.5434782608695652,0.6382978723404255
May-anh-tu-suong-Samsung-ST600-score.xml_0011E,Lenient,11,2,7,23,0.65,0.3611111111111111,0.4642857142857143
Nokia-5800-XpressMusic-score.xml_00121,Lenient,93,8,19,81,0.8416666666666667,0.554945054945055,0.6688741721854305
Nokia-C3---dien-thoai-phong-cach-tre-score.xml_00124,Lenient,37,5,1,46,0.9767441860465116,0.4772727272727273,0.6412213740458016
Nokia-N900-dang-tho-nhung-nhanh-nhen-score.xml_00127,Lenient,31,8,11,37,0.78,0.5131578947368421,0.6190476190476191
Nokia-N97-Mini-nhieu-cai-tien-score.xml_0012A,Lenient,55,11,12,41,0.8461538461538461,0.616822429906542,0.7135135135135134
Omnia-Pro-B7610---su-lua-chon-hop-ly-score.xml_0012D,Lenient,22,7,3,30,0.90625,0.4915254237288136,0.6373626373626373
S2000---dinh-cao-cua-loa-vi-tinh-2-score.xml_00130,Lenient,70,10,16,51,0.8333333333333334,0.6106870229007634,0.7048458149779735
Samsung-EX1---may-anh-nho-cho-dan-chuyen-nghiep-score.xml_00133,Lenient,164,21,60,138,0.7551020408163265,0.5727554179566563,0.6514084507042254
Samsung-PS50P91FH---TV-Plasma-Full-HD-gia-hoi-score.xml_00136,Lenient,30,5,9,28,0.7954545454545454,0.5555555555555556,0.6542056074766356
Sennheiser-PXC-310-BT-hay-nhung-dat-score.xml_00139,Lenient,25,10,3,12,0.9210526315789473,0.7446808510638298,0.8235294117647057
Sieu-di-dong-Google-Nexus-One-score.xml_0013C,Lenient,38,10,10,29,0.8275862068965517,0.6233766233766234,0.711111111111111
Sony-Bravia-NX800-vua-khoe-vua-dep-score.xml_0013F,Lenient,27,3,10,17,0.75,0.6382978723404256,0.6896551724137931
Sony-NEX-C3-ban-cai-tien-danh-cho-nu-score.xml_00142,Lenient,52,6,10,43,0.8529411764705882,0.5742574257425742,0.6863905325443787
Sony-TX1-dep-nguoi-dep-net-score.xml_00145,Lenient,155,13,44,131,0.7924528301886793,0.5618729096989966,0.6575342465753425
Thu-nghiem-Acer-dung-chip-Pentium-P6000-score.xml_00148,Lenient,30,8,14,31,0.7307692307692307,0.5507246376811594,0.628099173553719
Tong-hop-danh-gia-ve-iPad-score.xml_0014B,Lenient,25,4,4,33,0.8787878787878788,0.46774193548387094,0.6105263157894737
Toshiba-Qosmio-X500-giai-tri-manh-me-score.xml_0014E,Lenient,37,7,10,34,0.8148148148148148,0.5641025641025641,0.6666666666666667
Touch-3G-hau-due-cua-thien-than-score.xml_00151,Lenient,70,11,14,96,0.8526315789473684,0.4576271186440678,0.5955882352941175
TouchSmart-tx2-score.xml_00154,Lenient,85,8,15,132,0.8611111111111112,0.41333333333333333,0.5585585585585585
Trai-nghiem-Windows-8-tren-laptop-score.xml_00157,Lenient,43,6,8,32,0.8596491228070176,0.6049382716049383,0.7101449275362319
Tren-tay-may-tinh-bang-100-USD-XO-3-score.xml_0015A,Lenient,32,6,18,39,0.6785714285714286,0.4935064935064935,0.5714285714285715
Zen-X-Fi-tai-tao-am-thanh-score.xml_0015D,Lenient,80,12,20,103,0.8214285714285714,0.4717948717948718,0.5993485342019544
Micro,Lenient,6024,921,1595,5968,0.8171230185890803, 0.5429787289176147,0.6475573118197673
Macro,Lenient,6024,921,1595,5968,0.813231850117096,0.5378300937040192,0.6474618934414768


