Cán dao phay	ID=1932	Left=2007	Right=2008
Thiết bị làm sạch	ID=1935	Left=2259	Right=2260
Máy phun rửa áp lực	ID=1936	Left=2255	Right=2256
Máy bắn tia nước cao áp	ID=1937	Left=2257	Right=2258
Xe đẩy rác	ID=1938	Left=2251	Right=2252
Phụ kiện thiết bị làm sạch	ID=1939	Left=2253	Right=2254
Quạt sấy thảm	ID=1940	Left=2247	Right=2248
Bộ lọc trung tâm	ID=1941	Left=2249	Right=2250
Lò đốt rác thải	ID=1942	Left=2243	Right=2244
Máy làm sạch nữ trang	ID=1943	Left=2245	Right=2246
Dệt may công nghiệp	ID=1944	Left=2234	Right=2241
Máy cắt khuôn mẫu may công nghiệp	ID=1945	Left=2239	Right=2240
Máy may công nghiệp	ID=1946	Left=2235	Right=2236
Máy trải vải	ID=1947	Left=2237	Right=2238
Thiết bị cảm biến	ID=1948	Left=2204	Right=2233
Cảm biến quang	ID=1949	Left=2225	Right=2232
Cảm biến quang điện	ID=1950	Left=2228	Right=2229
Cảm biến vùng	ID=1951	Left=2230	Right=2231
Cảm biến sợi quang	ID=1952	Left=2226	Right=2227
Cảm biến tiệm cận	ID=1953	Left=2217	Right=2222
Cảm biến từ	ID=1954	Left=2220	Right=2221
Cảm biến tiệm cận điện dung	ID=1955	Left=2218	Right=2219
Thiết bị siêu âm khuyết tật vật liệu	ID=1956	Left=2207	Right=2208
Công tắc hành trình	ID=1958	Left=2215	Right=2216
Cảm biến mức	ID=1959	Left=2209	Right=2214
Bộ điều khiển mức	ID=1960	Left=2212	Right=2213
Cảm biến áp suất	ID=1962	Left=2223	Right=2224
Hóa chất	ID=1963	Left=2178	Right=2203
Hóa chất công nghiệp	ID=1964	Left=2201	Right=2202
Mỡ công nghiệp	ID=1966	Left=2198	Right=2199
Dầu công nghiệp	ID=1967	Left=2196	Right=2197
Dụng cụ đựng hóa chất	ID=1968	Left=2187	Right=2188
Hóa chất tinh khiết	ID=1969	Left=2189	Right=2190
Chất làm bóng	ID=1970	Left=2191	Right=2192
Chất tẩy trắng	ID=1971	Left=2193	Right=2194
Chất trợ nhuộm	ID=1972	Left=2179	Right=2180
Keo công nghiệp	ID=1973	Left=2181	Right=2182
Phẩm nhuộm vải	ID=1974	Left=2183	Right=2184
Trợ chất in vải	ID=1975	Left=2185	Right=2186
Vệ sinh công nghiệp	ID=1976	Left=2168	Right=2177
Màn ngăn PVC	ID=1977	Left=2171	Right=2172
Xử lý chất thải	ID=1978	Left=2173	Right=2174
Bể xử lý chất thải	ID=1979	Left=2175	Right=2176
Nhà vệ sinh công cộng	ID=1980	Left=2169	Right=2170
Thiết bị trường học	ID=1981	Left=3218	Right=3253
Máy chiếu mô phỏng	ID=1982	Left=3249	Right=3250
Bàn ghế học sinh	ID=1983	Left=3251	Right=3252
Máy tính điện tử	ID=1984	Left=3225	Right=3226
Thiết bị trình chiếu	ID=1986	Left=3221	Right=3222
Sách giáo khoa điện tử	ID=1987	Left=3219	Right=3220
Đồ chơi trong giáo dục	ID=1989	Left=3231	Right=3232
Bàn ghế phòng thí nghiệm	ID=1990	Left=3229	Right=3230
Thiết bị dạy và học các cấp	ID=1991	Left=3227	Right=3228
Kính lúp	ID=1992	Left=3241	Right=3242
Phòng học bộ môn	ID=1993	Left=3239	Right=3240
Kính thiên văn	ID=1994	Left=3237	Right=3238
Kính hiển vi	ID=1996	Left=3247	Right=3248
Máy chấm thi	ID=1997	Left=3245	Right=3246
Thiết bị chống cận thị	ID=1998	Left=3243	Right=3244
Thiết bị phòng thí nghiệm	ID=2000	Left=3173	Right=3200
Thiết bị xay nghiền	ID=2001	Left=3178	Right=3179
Tủ ẩm	ID=2002	Left=3174	Right=3175
Lò nung	ID=2003	Left=3176	Right=3177
Máy bơm phòng thí nghiệm	ID=2004	Left=3184	Right=3185
Máy li tâm	ID=2005	Left=3186	Right=3187
Thiết bị bế cách thủy	ID=2006	Left=3180	Right=3181
Thiết bị cô mẫu	ID=2007	Left=3182	Right=3183
Thiết bị đông lạnh	ID=2008	Left=3192	Right=3193
Thiết bị gia nhiệt	ID=2009	Left=3194	Right=3195
Thiết bị khuấy trộn	ID=2010	Left=3188	Right=3189
Thiết bị khử trùng	ID=2011	Left=3190	Right=3191
Thiết bị lọc nước	ID=2012	Left=3196	Right=3197
Thiết bị sấy	ID=2013	Left=3198	Right=3199
Thiết bị đo lường kiểm nghiệm	ID=2014	Left=3201	Right=3216
Thiết bị đo PH	ID=2015	Left=3214	Right=3215
Thiết bị đo đa chỉ tiêu	ID=2016	Left=3204	Right=3205
Thiết bị đo độ dẫn	ID=2017	Left=3202	Right=3203
Khúc xạ kế	ID=2018	Left=3208	Right=3209
Phân cực kế	ID=2019	Left=3206	Right=3207
Thiết bị đo CO2	ID=2020	Left=3212	Right=3213
Thiết bị đo độ nhớt	ID=2021	Left=3210	Right=3211
Thiết bị công nghệ môi trường	ID=2022	Left=3145	Right=3152
Thiết bị đo chỉ số môi trường	ID=2023	Left=3146	Right=3147
Dụng cụ lấy mẫu	ID=2024	Left=3150	Right=3151
Tủ vi khí hậu	ID=2025	Left=3148	Right=3149
Dụng cụ thủy tinh	ID=2027	Left=3154	Right=3155
Dụng cụ nhựa	ID=2028	Left=3156	Right=3157
Thiết bị phân tích	ID=2029	Left=3159	Right=3172
Máy siêu âm	ID=2030	Left=3170	Right=3171
Máy quang phổ hồng ngoại	ID=2031	Left=3168	Right=3169
Máy đo nhiệt lượng	ID=2032	Left=3160	Right=3161
Máy sắc ký	ID=2033	Left=3162	Right=3163
Thiết bị hấp thụ nguyên tử	ID=2035	Left=3166	Right=3167
Thiết bị công nghệ sinh học	ID=2036	Left=3129	Right=3144
Giải trình tự gen	ID=2037	Left=3130	Right=3131
Máy đếm khuẩn lạc	ID=2038	Left=3132	Right=3133
Máy lắc quay	ID=2039	Left=3134	Right=3135
Thiết bị điện li	ID=2041	Left=3138	Right=3139
Thiết bị lên men	ID=2042	Left=3140	Right=3141
Thiết bị phòng sạch	ID=2043	Left=3142	Right=3143
Thiết bị viễn thông	ID=2044	Left=3028	Right=3113
Tổng đài điện thoại	ID=2045	Left=3029	Right=3030
Điện thoại cố định	ID=2046	Left=3031	Right=3032
Máy bộ đàm cầm tay	ID=2047	Left=3033	Right=3034
Linh kiện tổng đài	ID=2048	Left=3067	Right=3068
Điện thoại IP	ID=2049	Left=3069	Right=3070
Card ghi âm điện thoại	ID=2050	Left=3071	Right=3072
Thiết bị hội thảo	ID=2051	Left=3073	Right=3074
Phụ kiện bộ đàm	ID=2052	Left=3075	Right=3076
Cáp viễn thông	ID=2053	Left=3077	Right=3078
Thiết bị định vị GPS	ID=2054	Left=3079	Right=3080
Dây cáp mạng	ID=2055	Left=3081	Right=3082
GPS-Hệ thống định vị vệ tinh	ID=2056	Left=3083	Right=3084
Điện thoại hội nghị	ID=2057	Left=3085	Right=3086
Thiết bị phòng chống sét	ID=2058	Left=3087	Right=3088
Tai nghe điện thoại viên	ID=2059	Left=3089	Right=3090
Máy ghi âm điện thoại	ID=2061	Left=3093	Right=3094
Máy bộ đàm cố định	ID=2062	Left=3095	Right=3096
Bộ phát CATV quang	ID=2063	Left=3097	Right=3098
Thiết bị ghi âm bộ đàm	ID=2064	Left=3037	Right=3038
Hệ thống trả lời tự động	ID=2065	Left=3035	Right=3036
Máy bộ đàm hàng hải	ID=2066	Left=3041	Right=3042
Giải pháp call center	ID=2067	Left=3039	Right=3040
Thiết bị kích sóng điện thoại	ID=2068	Left=3045	Right=3046
Hệ thống dồn chia kênh quang (CWDM system)	ID=2069	Left=3043	Right=3044
Máy bộ đàm trạm	ID=2070	Left=3049	Right=3050
Anten	ID=2071	Left=3047	Right=3048
Máy bộ đàm hàng không	ID=2072	Left=3053	Right=3054
Hệ thống chuyển tiếp	ID=2073	Left=3051	Right=3052
GPRS Modem	ID=2074	Left=3057	Right=3058
Protocol Converter	ID=2075	Left=3055	Right=3056
Hệ thống Call Center	ID=2076	Left=3061	Right=3062
Digital Video Optical	ID=2077	Left=3059	Right=3060
Fibre Media Converter	ID=2078	Left=3065	Right=3066
FTTH (Fiber to the home)	ID=2079	Left=3063	Right=3064
GPS Module	ID=2080	Left=3103	Right=3104
Optical test equipment	ID=2081	Left=3105	Right=3106
PDH Multiplexer	ID=2082	Left=3099	Right=3100
Phụ kiện quang	ID=2083	Left=3101	Right=3102
Thiết bị phá sóng điện thoại	ID=2085	Left=3111	Right=3112
Transceiver Module	ID=2086	Left=3107	Right=3108
Thiết bị bưu chính	ID=2087	Left=3114	Right=3125
Thùng thư	ID=2088	Left=3119	Right=3120
Máy tính cước điện thoại	ID=2089	Left=3121	Right=3122
Cân bưu kiện	ID=2090	Left=3115	Right=3116
Máy buộc bưu kiện	ID=2091	Left=3117	Right=3118
Xe đẩy bưu chính	ID=2092	Left=3123	Right=3124
Máy bơm nước	ID=2093	Left=3020	Right=3025
Máy bơm nước công nghiệp	ID=2094	Left=3021	Right=3022
Máy bơm thoát nước thải	ID=2095	Left=3023	Right=3024
Thiết bị lọc nước công nghiệp	ID=2096	Left=3006	Right=3007
Máy nước nóng	ID=2097	Left=3004	Right=3005
Thiết bị khử khuẩn	ID=2099	Left=3000	Right=3001
Van	ID=2100	Left=3014	Right=3015
Ống thép đen	ID=2101	Left=3012	Right=3013
Đồng hồ nước	ID=2102	Left=3010	Right=3011
Ống gang	ID=2103	Left=3008	Right=3009
Kìm	ID=2107	Left=2721	Right=2722
Tuốc nơ vít	ID=2108	Left=2729	Right=2730
Cờ lê	ID=2109	Left=2727	Right=2728
Búa cầm tay	ID=2110	Left=2725	Right=2726
Cần mở	ID=2111	Left=2723	Right=2724
Cảo	ID=2112	Left=2931	Right=2932
Típ	ID=2113	Left=2933	Right=2934
Cưa tay	ID=2114	Left=2935	Right=2936
Chìa lục giác	ID=2115	Left=2937	Right=2938
Ê tô	ID=2116	Left=2923	Right=2924
Đầu socket	ID=2117	Left=2925	Right=2926
Bộ cờ lê	ID=2118	Left=2927	Right=2928
Kéo cắt công nghiệp	ID=2119	Left=2929	Right=2930
Giũa	ID=2121	Left=2989	Right=2990
Cần chữ T	ID=2122	Left=2991	Right=2992
Thùng đựng đồ nghề	ID=2123	Left=2993	Right=2994
Bộ chìa lục giác	ID=2124	Left=2939	Right=2940
Bộ tuýp	ID=2125	Left=2941	Right=2942
Bộ khẩu	ID=2126	Left=2943	Right=2944
Mỏ lết	ID=2127	Left=2945	Right=2946
Cần nối	ID=2128	Left=2741	Right=2742
Bộ đột	ID=2129	Left=2739	Right=2740
Bộ giũa	ID=2131	Left=2743	Right=2744
Dao cắt ống	ID=2132	Left=2733	Right=2734
Dao kỹ thuật	ID=2133	Left=2731	Right=2732
Mũi khoan	ID=2134	Left=2737	Right=2738
Rìu	ID=2135	Left=2735	Right=2736
Bơm mỡ bò	ID=2136	Left=2917	Right=2918
Bộ đục	ID=2138	Left=2921	Right=2922
Bộ taro	ID=2139	Left=2919	Right=2920
Cơ khí ô tô	ID=2140	Left=2899	Right=2906
Đục sắt	ID=2141	Left=2897	Right=2898
Dụng cụ cắt kính	ID=2142	Left=2909	Right=2910
Tháo ráp piston	ID=2143	Left=2907	Right=2908
Thiết bị chia độ	ID=2144	Left=2995	Right=2996
Máy hàn công nghiệp	ID=2145	Left=2878	Right=2879
Máy nén khí	ID=2146	Left=2874	Right=2875
Máy chà sàn	ID=2147	Left=2876	Right=2877
Máy hút bụi công nghiệp	ID=2148	Left=2870	Right=2871
Máy giặt công nghiệp	ID=2149	Left=2872	Right=2873
Máy hàn que	ID=2150	Left=2866	Right=2867
Máy cắt Plasma	ID=2151	Left=2868	Right=2869
Máy khoan bàn	ID=2152	Left=2892	Right=2893
Máy đánh bóng	ID=2153	Left=2894	Right=2895
Máy cắt cỏ	ID=2154	Left=2888	Right=2889
Máy phun sơn	ID=2155	Left=2890	Right=2891
Máy phay gỗ	ID=2156	Left=2884	Right=2885
Máy khò	ID=2157	Left=2886	Right=2887
Máy mài	ID=2158	Left=2880	Right=2881
Máy thổi nhiệt	ID=2159	Left=2882	Right=2883
Thiết bị trao đổi nhiệt	ID=2160	Left=2848	Right=2849
Máy đóng băng dính thùng carton	ID=2161	Left=2846	Right=2847
Máy INDATE lắp trên máy đóng gói đứng	ID=2162	Left=2844	Right=2845
Máy thổi khí	ID=2163	Left=2842	Right=2843
Máy hàn hồ quang	ID=2164	Left=2840	Right=2841
Máy đột dập	ID=2165	Left=2838	Right=2839
Máy phát hàn	ID=2166	Left=2836	Right=2837
Máy sàng lọc	ID=2167	Left=2834	Right=2835
Máy là công nghiệp	ID=2168	Left=2864	Right=2865
Máy ép thủy lực	ID=2169	Left=2862	Right=2863
Máy cưa	ID=2170	Left=2860	Right=2861
Máy ren ống	ID=2171	Left=2858	Right=2859
Máy cắt không khí	ID=2172	Left=2856	Right=2857
Máy sấy công nghiệp	ID=2173	Left=2854	Right=2855
Máy rút màng co	ID=2174	Left=2852	Right=2853
Máy cắt mút xốp	ID=2175	Left=2850	Right=2851
Máy khoan đứng	ID=2176	Left=2796	Right=2797
Máy cắt ống thủy lực	ID=2177	Left=2794	Right=2795
Máy khuấy trộn công nghiệp	ID=2178	Left=2800	Right=2801
Máy đục lỗ	ID=2179	Left=2798	Right=2799
Máy phay CNC	ID=2180	Left=2804	Right=2805
Máy cắt tôn công nghiệp	ID=2181	Left=2802	Right=2803
Máy cán	ID=2182	Left=2808	Right=2809
Máy cắt góc thủy lực	ID=2183	Left=2806	Right=2807
Máy uốn ống thường	ID=2184	Left=2780	Right=2781
Máy uốn ống hai đầu	ID=2185	Left=2778	Right=2779
Máy tiện bàn	ID=2186	Left=2784	Right=2785
Máy lốc tôn	ID=2187	Left=2782	Right=2783
Máy bào gỗ	ID=2188	Left=2788	Right=2789
Máy chấn gấp thủy lực	ID=2189	Left=2786	Right=2787
Máy chấn thủy lực	ID=2190	Left=2792	Right=2793
Máy cưa bàn	ID=2192	Left=2762	Right=2763
Máy cưa vòng	ID=2193	Left=2764	Right=2765
Máy dập cơ	ID=2194	Left=2766	Right=2767
Máy dập thủy lực	ID=2195	Left=2768	Right=2769
Máy đồng hóa	ID=2196	Left=2770	Right=2771
Máy đúc công nghiệp	ID=2197	Left=2772	Right=2773
Máy gia công bằng tia lửa điện	ID=2198	Left=2774	Right=2775
Máy hàn ống	ID=2199	Left=2776	Right=2777
Máy hút chỉ	ID=2200	Left=2746	Right=2747
Máy in nhãn mác	ID=2201	Left=2748	Right=2749
Máy khoan cần	ID=2202	Left=2750	Right=2751
Máy mài vô tâm	ID=2203	Left=2752	Right=2753
Máy ổn nhiệt khuôn	ID=2204	Left=2754	Right=2755
Máy phay giường	ID=2205	Left=2756	Right=2757
Máy quấn dây đồng	ID=2206	Left=2758	Right=2759
Máy tiện cao tốc	ID=2207	Left=2760	Right=2761
Máy tiện CNC	ID=2208	Left=2824	Right=2825
Máy tiện tự động	ID=2209	Left=2822	Right=2823
Máy tiệt trùng	ID=2210	Left=2820	Right=2821
Máy trung tâm gia công	ID=2211	Left=2818	Right=2819
Máy uốn ống CNC	ID=2212	Left=2832	Right=2833
Máy uốn ống cuốn xoắn	ID=2213	Left=2830	Right=2831
Máy uốn ống góc nhỏ	ID=2214	Left=2828	Right=2829
Máy uốn ống NC	ID=2215	Left=2826	Right=2827
Máy uốn tôn	ID=2216	Left=2816	Right=2817
Máy xung lỗ	ID=2217	Left=2814	Right=2815
Máy xung tia lửa điện	ID=2218	Left=2812	Right=2813
Tay gắp robot	ID=2219	Left=2810	Right=2811
Lưỡi cưa	ID=2221	Left=2984	Right=2985
Các sản phẩm cơ khí khác	ID=2222	Left=2982	Right=2983
Đá cắt	ID=2223	Left=2980	Right=2981
Đá mài	ID=2224	Left=2968	Right=2969
Thiết bị nhà xưởng	ID=2225	Left=2970	Right=2971
Đĩa chà nhám	ID=2226	Left=2964	Right=2965
Dây đai	ID=2227	Left=2966	Right=2967
Bu lông	ID=2228	Left=2976	Right=2977
Băng keo chịu lực	ID=2229	Left=2978	Right=2979
Bình khí nén	ID=2230	Left=2972	Right=2973
Dây Curoa	ID=2231	Left=2974	Right=2975
Đầu máy khoan	ID=2232	Left=2952	Right=2953
Đai ốc	ID=2233	Left=2954	Right=2955
Đinh tán	ID=2234	Left=2948	Right=2949
Phụ kiện cân	ID=2235	Left=2950	Right=2951
Quả cân	ID=2236	Left=2960	Right=2961
Vít	ID=2237	Left=2962	Right=2963
Xích	ID=2238	Left=2956	Right=2957
Xích băng tải	ID=2239	Left=2958	Right=2959
Đèn Led	ID=2241	Left=2713	Right=2714
Board mạch điều khiển	ID=2242	Left=2717	Right=2718
Mạch in	ID=2243	Left=2715	Right=2716
Máy hàn chip	ID=2244	Left=2707	Right=2708
Máy hàn dây(dùng cho mạch)	ID=2245	Left=2705	Right=2706
Máy hàn phiến	ID=2246	Left=2711	Right=2712
Máy in bề mặt	ID=2247	Left=2709	Right=2710
Máy kiểm tra dây hàn	ID=2248	Left=2699	Right=2700
Máy phủ băng dính trên phiến silic	ID=2249	Left=2697	Right=2698
Máy siêu âm mối hàn	ID=2250	Left=2703	Right=2704
Thiết bị in vi mạch trên đế wafer	ID=2251	Left=2701	Right=2702
Thiết bị kiểm tra bo mạch	ID=2252	Left=2695	Right=2696
Đồ kim khí	ID=2253	Left=2680	Right=2693
Khóa	ID=2254	Left=2691	Right=2692
Đai xích	ID=2257	Left=2683	Right=2684
Tay nắm	ID=2258	Left=2685	Right=2686
Hệ thống thiết bị kiểm tra và kiểm định ô tô	ID=2260	Left=2900	Right=2901
Mô hình cắt bổ (Dùng đào tạo)	ID=2261	Left=2902	Right=2903
Hệ thống đào tạo	ID=2262	Left=2904	Right=2905
Động cơ các loại	ID=2263	Left=2914	Right=2915
Hộp giảm tốc	ID=2264	Left=2912	Right=2913
Vật liệu xây dựng	ID=2265	Left=2516	Right=2607
Vật liệu hoàn thiện	ID=2266	Left=2517	Right=2584
Cửa và phụ kiện cửa	ID=2268	Left=2518	Right=2551
Cửa khác	ID=2269	Left=2519	Right=2520
Cửa sổ	ID=2270	Left=2521	Right=2522
Cửa cuốn	ID=2271	Left=2523	Right=2524
Ổ khóa	ID=2272	Left=2549	Right=2550
Cửa cổng	ID=2273	Left=2547	Right=2548
Cửa xoay	ID=2274	Left=2545	Right=2546
Cửa thủy lực	ID=2275	Left=2543	Right=2544
Chốt cửa	ID=2276	Left=2541	Right=2542
Cửa tự động	ID=2277	Left=2539	Right=2540
Bản lề	ID=2278	Left=2537	Right=2538
Cửa trượt	ID=2279	Left=2535	Right=2536
Cửa xếp	ID=2280	Left=2533	Right=2534
Cửa chống muỗi	ID=2281	Left=2531	Right=2532
Cửa lưới	ID=2282	Left=2529	Right=2530
Cửa tủ bếp	ID=2283	Left=2527	Right=2528
Thiết bị hãm tốc (cùi chỏ)	ID=2284	Left=2525	Right=2526
Tấm cách nhiệt	ID=2287	Left=2579	Right=2580
Tấm tổng hợp sợi thủy tinh	ID=2288	Left=2575	Right=2576
Tấm PE bạc	ID=2289	Left=2577	Right=2578
Tấm cách nhiệt xốp	ID=2290	Left=2571	Right=2572
Gạch cách nhiệt	ID=2291	Left=2573	Right=2574
Tấm Polynum (lợp dưới tôn)	ID=2292	Left=2567	Right=2568
Tôn cách nhiệt	ID=2293	Left=2569	Right=2570
Vật liệu đóng trần	ID=2294	Left=2562	Right=2563
Vật liệu lợp	ID=2295	Left=2564	Right=2565
Kính	ID=2296	Left=2554	Right=2555
Ống thoát	ID=2297	Left=2556	Right=2561
Ống thoát rác	ID=2298	Left=2557	Right=2558
Ống thông khói	ID=2299	Left=2559	Right=2560
Vật liệu thô	ID=2300	Left=2585	Right=2606
Sắt thép	ID=2302	Left=2586	Right=2587
Tôn	ID=2303	Left=2588	Right=2589
Ngói	ID=2304	Left=2596	Right=2597
Gạch Xây	ID=2305	Left=2598	Right=2599
Xi măng	ID=2306	Left=2592	Right=2593
Phụ gia	ID=2307	Left=2594	Right=2595
Bê Tông	ID=2308	Left=2602	Right=2603
Nền móng	ID=2309	Left=2604	Right=2605
Cát	ID=2310	Left=2600	Right=2601
Thiết bị thi công	ID=2311	Left=2608	Right=2675
Máy thi công	ID=2312	Left=2609	Right=2646
Máy hàn	ID=2313	Left=2614	Right=2615
Máy đầm	ID=2315	Left=2612	Right=2613
Máy đục phá	ID=2316	Left=2620	Right=2621
Máy cắt	ID=2317	Left=2622	Right=2623
Máy trộn bê tông	ID=2318	Left=2616	Right=2617
Máy toàn đạt	ID=2319	Left=2618	Right=2619
Máy thủy bình	ID=2320	Left=2630	Right=2631
Máy xúc	ID=2321	Left=2628	Right=2629
Máy cầm tay	ID=2322	Left=2626	Right=2627
Máy làm vệ sinh	ID=2323	Left=2624	Right=2625
Máy xoa nền	ID=2324	Left=2638	Right=2639
Máy bơm bê tông	ID=2326	Left=2634	Right=2635
Máy đào thủy lực	ID=2327	Left=2632	Right=2633
Máy kinh vĩ	ID=2328	Left=2644	Right=2645
Máy đóng (ép) cọc	ID=2329	Left=2642	Right=2643
Máy ngành gỗ	ID=2330	Left=2640	Right=2641
Tời	ID=2332	Left=2655	Right=2656
Xe lu	ID=2333	Left=2653	Right=2654
Cẩu tháp	ID=2334	Left=2651	Right=2652
Vận thăng	ID=2335	Left=2649	Right=2650
Xe thang	ID=2339	Left=2663	Right=2664
Xe san gạt	ID=2340	Left=2665	Right=2666
Xe ủi	ID=2341	Left=2667	Right=2668
Cần trục	ID=2342	Left=2669	Right=2670
Tường rào cách âm	ID=2343	Left=2671	Right=2672
Xe trải thảm	ID=2344	Left=2673	Right=2674
Thang máy	ID=2345	Left=2676	Right=2677
Máy đóng chứng từ	ID=2347	Left=2468	Right=2469
Máy đếm tiền xu	ID=2348	Left=2470	Right=2471
Quần áo đồng phục	ID=2349	Left=2474	Right=2475
Nón bảo hộ	ID=2352	Left=2482	Right=2483
Kính an toàn	ID=2353	Left=2480	Right=2481
Khẩu trang bảo hộ	ID=2354	Left=2486	Right=2487
Mặt nạ lọc độc	ID=2356	Left=2490	Right=2491
Mặt nạ bảo hộ	ID=2357	Left=2488	Right=2489
Nút chống ồn	ID=2358	Left=2494	Right=2495
Áo phản quang	ID=2359	Left=2492	Right=2493
Quần áo chịu nhiệt chống cháy	ID=2360	Left=2498	Right=2499
Quần áo chống hoá chất	ID=2361	Left=2496	Right=2497
Chụp tai chống ồn	ID=2362	Left=2502	Right=2503
Fin lọc	ID=2363	Left=2500	Right=2501
Bồn rửa mặt khẩn cấp	ID=2364	Left=2506	Right=2507
Tấm che mặt bảo hộ	ID=2365	Left=2504	Right=2505
Bảo hộ hàng hải	ID=2366	Left=2510	Right=2511
Bảo hộ cứu hỏa	ID=2367	Left=2508	Right=2509
Lót đầu gối	ID=2368	Left=2512	Right=2513
Bộ bàn ghế	ID=2370	Left=3541	Right=3542
Ghế	ID=2371	Left=3543	Right=3552
Phủ bàn ghế	ID=2372	Left=3527	Right=3528
Bàn	ID=2373	Left=3529	Right=3540
Sofa	ID=2374	Left=3523	Right=3524
Bảng viết LED và phụ kiện	ID=2375	Left=3525	Right=3526
Quầy bar	ID=2376	Left=3553	Right=3554
Máy bán hàng tự động	ID=2380	Left=3556	Right=3557
Dụng cụ y tế	ID=2381	Left=3380	Right=3447
Thiết bị y tế	ID=2382	Left=3381	Right=3382
Thiết bị đo huyết áp	ID=2383	Left=3383	Right=3384
Vật tư thiết bị y tế	ID=2384	Left=3399	Right=3400
Giường bệnh viện	ID=2385	Left=3397	Right=3398
Xe dành cho người khuyết tật	ID=2386	Left=3395	Right=3396
Xi lanh (bơm kim tiêm)	ID=2387	Left=3393	Right=3394
Găng tay y tế	ID=2388	Left=3391	Right=3392
Dụng cụ tai mũi họng	ID=2389	Left=3389	Right=3390
Chỉ phẫu thuật	ID=2390	Left=3387	Right=3388
Dao phẫu thuật	ID=2392	Left=3415	Right=3416
Bình ôxy	ID=2393	Left=3413	Right=3414
Ghế vệ sinh	ID=2394	Left=3411	Right=3412
Phim chụp X-Quang	ID=2395	Left=3409	Right=3410
Khung tập đi	ID=2396	Left=3407	Right=3408
Dụng cụ chuẩn đoán bệnh	ID=2397	Left=3405	Right=3406
Banh bụng	ID=2398	Left=3403	Right=3404
Chọc dò	ID=2400	Left=3425	Right=3426
Dụng cụ đường tiết niệu	ID=2402	Left=3429	Right=3430
Dụng cụ khoa xương	ID=2403	Left=3431	Right=3432
Dụng cụ nhãn khoa	ID=2404	Left=3417	Right=3418
Dụng cụ phẫu thuật tim mạch	ID=2405	Left=3419	Right=3420
Dụng cụ phụ khoa	ID=2406	Left=3421	Right=3422
Dụng cụ sản khoa	ID=2407	Left=3423	Right=3424
Dụng cụ thí nghiệm	ID=2408	Left=3439	Right=3440
Kéo phẫu thuật	ID=2409	Left=3441	Right=3442
Kìm mang kim	ID=2410	Left=3443	Right=3444
Nỉa các loại	ID=2411	Left=3445	Right=3446
Panh gắp Amydan và các loại khác đặc biệt	ID=2412	Left=3433	Right=3434
Panh sát khuẩn	ID=2413	Left=3435	Right=3436
Vật tư phòng thí nghiệm	ID=2414	Left=3437	Right=3438
Máy móc y tế	ID=2415	Left=3448	Right=3519
Máy đo nồng độ cồn	ID=2416	Left=3497	Right=3498
Máy xông mũi họng	ID=2417	Left=3495	Right=3496
Máy hút dịch	ID=2418	Left=3501	Right=3502
Máy tạo Oxy	ID=2419	Left=3499	Right=3500
Bút đo nhiệt kế	ID=2420	Left=3489	Right=3490
Máy sinh hóa	ID=2421	Left=3487	Right=3488
Máy thử nước tiểu	ID=2422	Left=3493	Right=3494
Máy đo nồng độ Oxy trong máu	ID=2423	Left=3491	Right=3492
Máy điện tim	ID=2424	Left=3513	Right=3514
Dao mổ điện	ID=2425	Left=3511	Right=3512
Máy xét nghiệm máu	ID=2426	Left=3517	Right=3518
Ghế nha khoa	ID=2427	Left=3515	Right=3516
Máy chuẩn độ điện thế	ID=2428	Left=3505	Right=3506
Máy theo dõi tim thai	ID=2429	Left=3503	Right=3504
Máy rửa flim X-Quang tự động	ID=2430	Left=3509	Right=3510
Máy đo độ loãng xương	ID=2431	Left=3507	Right=3508
Máy nội soi	ID=2432	Left=3471	Right=3472
Máy chụp X-Quang	ID=2433	Left=3469	Right=3470
Kính hiển vi điện tử	ID=2434	Left=3467	Right=3468
Máy điện não	ID=2435	Left=3465	Right=3466
Cân phân tích	ID=2436	Left=3479	Right=3480
Máy chuẩn đoán ung thư	ID=2437	Left=3477	Right=3478
Máy chụp cắt lớp vi tính	ID=2438	Left=3475	Right=3476
Máy đo độ nhớt	ID=2439	Left=3473	Right=3474
Máy đo lưu huyết não	ID=2440	Left=3455	Right=3456
Máy gây mê	ID=2441	Left=3453	Right=3454
Máy giải trình ADN tự động	ID=2442	Left=3451	Right=3452
Máy hiệu chuẩn	ID=2443	Left=3449	Right=3450
Máy quang phổ	ID=2444	Left=3463	Right=3464
Máy soi cổ tử cung kỹ thuật số	ID=2445	Left=3461	Right=3462
Máy soi da	ID=2446	Left=3459	Right=3460
Máy tán sỏi	ID=2447	Left=3457	Right=3458
Máy xử lý mô	ID=2448	Left=3483	Right=3484
Monitor chuyên dụng	ID=2449	Left=3485	Right=3486
Monitor y tế	ID=2450	Left=3481	Right=3482
Đồ sơ cứu	ID=2451	Left=3364	Right=3379
Túi cứu thương	ID=2452	Left=3375	Right=3376
Thuốc giảm đau tức thời	ID=2455	Left=3373	Right=3374
Băng nhựa co giãn	ID=2457	Left=3369	Right=3370
Nẹp gỗ	ID=2458	Left=3365	Right=3366
Tủ y tế	ID=2459	Left=3354	Right=3363
Tủ sấy thiết bị y tế	ID=2460	Left=3359	Right=3360
Tủ hút khí độc	ID=2461	Left=3361	Right=3362
